ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
27142,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,216500,3.875,0.2536,4229.69,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2520.0,CIB,706,CIB,65-74,to_inst,72.65100671,south,direct,0,42.0
27143,2019,,Male,nopre,type1,p1,l1,nopc,nob/c,476500,,,,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,4860.0,CRIF,659,CIB,25-34,not_inst,99.68619247,North,direct,1,46.0
27144,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,486500,4.375,0.3856,6538.73,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7440.0,CIB,530,CIB,35-44,not_inst,77.46815287,south,direct,0,48.0
27145,2019,ncf,Joint,pre,type1,p3,l1,nopc,nob/c,276500,4.5,0.414,1365.17,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3300.0,CIB,878,EXP,>74,to_inst,77.23463687,North,direct,0,41.0
27146,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,386500,4.75,0.316,0.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,6600.0,CIB,653,EXP,55-64,not_inst,80.85774059,North,direct,0,48.0
27147,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,756500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,12000.0,EQUI,862,EXP,45-54,to_inst,,North,direct,1,
27148,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,376500,2.75,-0.0099,5566.62,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,4680.0,CIB,894,CIB,35-44,not_inst,94.59798995,North,direct,0,53.0
27149,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,86500,,,,180.0,neg_amm,not_int,not_lpsm,178000.0,sb,pr,home,1U,1440.0,CIB,512,CIB,>74,to_inst,48.59550562,North,direct,1,42.0
27150,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,546500,3.25,0.2955,,180.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,27420.0,EXP,502,EXP,45-54,to_inst,60.18722467,North,direct,0,6.0
27151,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,596500,3.75,0.0458,735.88,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,13440.0,CRIF,540,EXP,35-44,not_inst,84.25141243,North,direct,0,23.0
27152,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,3.99,0.4025,4137.54,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,4620.0,EXP,761,CIB,>74,not_inst,76.2539185,North,direct,0,47.0
27153,2019,ncf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,666500,3.75,0.2918,10353.19,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,11700.0,CIB,853,EXP,45-54,to_inst,79.53460621,south,direct,0,30.0
27154,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,96500,,,,360.0,neg_amm,not_int,not_lpsm,128000.0,sb,sr,home,1U,6720.0,EXP,679,CIB,65-74,to_inst,75.390625,south,direct,1,33.0
27155,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,666500,5.25,0.835,1930.0,360.0,neg_amm,not_int,not_lpsm,838000.0,sb,pr,home,1U,9900.0,CIB,852,CIB,25-34,not_inst,79.53460621,North,direct,0,38.0
27156,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,86500,,,,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,2340.0,CIB,618,CIB,45-54,to_inst,73.30508475,North,direct,1,54.0
27157,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,416500,4.0,0.2244,0.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,9360.0,EXP,698,EXP,25-34,not_inst,78.88257576,North,direct,0,21.0
27158,2019,,Joint,nopre,type2,p3,l1,nopc,b/c,206500,4.125,0.8137,1489.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3780.0,EXP,685,EXP,45-54,to_inst,86.76470588,central,direct,0,51.0
27159,2019,cf,Female,,type1,p4,l1,nopc,nob/c,346500,,,,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,3U,3660.0,EXP,741,CIB,>74,not_inst,40.86084906,North,direct,1,46.0
27160,2019,ncf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,726500,3.99,0.0478,12155.0,360.0,not_neg,not_int,not_lpsm,1808000.0,sb,pr,home,1U,11460.0,CRIF,650,EXP,55-64,to_inst,40.18252212,south,direct,0,36.0
27161,2019,ncf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,766500,3.375,-0.323,0.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,,EXP,732,CIB,65-74,not_inst,99.8046875,south,direct,0,
27162,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,316500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4560.0,EQUI,663,EXP,35-44,not_inst,,North,direct,1,
27163,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,146500,4.75,0.5482,3547.69,360.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,3060.0,CRIF,699,CIB,65-74,to_inst,73.98989899,central,direct,0,36.0
27164,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,2.99,0.1771,7356.5,180.0,not_neg,int_only,not_lpsm,628000.0,sb,pr,home,1U,9180.0,CRIF,815,EXP,45-54,to_inst,64.72929936,south,direct,0,49.0
27165,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,506500,4.0,-0.0678,168.6,324.0,neg_amm,not_int,not_lpsm,638000.0,sb,sr,home,1U,16020.0,EXP,787,EXP,35-44,to_inst,79.38871473,south,direct,0,34.0
27166,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,246500,3.75,0.288,5163.75,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4140.0,CIB,640,CIB,25-34,to_inst,88.66906475,North,direct,0,36.0
27167,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,636500,3.99,0.254,1795.0,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,11940.0,EXP,691,EXP,>74,not_inst,79.76190476,North,direct,0,49.0
27168,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,316500,4.25,0.051,2312.5,360.0,neg_amm,not_int,not_lpsm,678000.0,sb,pr,home,1U,5100.0,CIB,581,CIB,65-74,to_inst,46.68141593,North,direct,0,43.0
27169,2019,cf,Male,nopre,type1,p3,l2,nopc,nob/c,176500,4.99,0.9814,3070.02,360.0,not_neg,not_int,not_lpsm,288000.0,sb,ir,home,1U,3000.0,CIB,607,CIB,55-64,to_inst,61.28472222,North,direct,0,45.0
27170,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,366500,5.125,0.6054,0.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,7320.0,EXP,754,CIB,55-64,not_inst,78.31196581,North,direct,0,43.0
27171,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,136500,4.5,1.0269,4992.48,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,1980.0,CIB,768,CIB,65-74,to_inst,81.25,North,direct,0,45.0
27172,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,,,,312.0,neg_amm,not_int,not_lpsm,178000.0,sb,pr,home,1U,3420.0,EXP,797,CIB,65-74,to_inst,87.92134831,south,direct,1,49.0
27173,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,286500,3.5,0.0313,5040.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,5820.0,EXP,569,EXP,25-34,to_inst,99.47916667,North,direct,0,43.0
27174,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,3.925,0.119,231.25,360.0,not_neg,int_only,not_lpsm,358000.0,sb,pr,home,1U,3360.0,CRIF,699,EXP,65-74,to_inst,71.64804469,central,direct,0,40.0
27175,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,236500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3720.0,EQUI,784,EXP,35-44,not_inst,,North,direct,1,
27176,2019,cf,Male,pre,type1,p1,l2,nopc,nob/c,246500,3.99,0.3338,3672.5,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,6420.0,CIB,737,CIB,45-54,to_inst,95.54263566,North,direct,0,27.0
27177,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,566500,4.5,0.3369,18060.2,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,6360.0,CIB,709,CIB,55-64,not_inst,83.55457227,south,direct,0,49.0
27178,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,216500,3.625,0.8007,4419.85,180.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,4980.0,CIB,753,CIB,45-54,to_inst,50.58411215,North,direct,0,37.0
27179,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,256500,4.25,0.044,60.2,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,2820.0,CIB,517,CIB,55-64,not_inst,58.56164384,North,direct,0,47.0
27180,2019,,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,326500,4.375,0.7173,6990.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4920.0,EXP,562,CIB,35-44,to_inst,78.11004785,south,direct,0,45.0
27181,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,286500,4.375,0.9597,5515.73,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3540.0,CIB,783,CIB,25-34,to_inst,96.1409396,central,direct,0,50.0
27182,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,176500,3.5,0.2614,5952.57,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3840.0,CIB,875,CIB,65-74,to_inst,63.48920863,central,direct,0,26.0
27183,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,4.125,0.5146,2683.48,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,6900.0,CRIF,591,EXP,35-44,to_inst,78.43915344,North,direct,0,30.0
27184,2019,cf,Male,pre,type1,p1,l2,nopc,nob/c,416500,4.25,0.7159,1250.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,7320.0,CIB,505,EXP,25-34,to_inst,97.31308411,North,direct,0,33.0
27185,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,466500,3.5,-0.366,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,6360.0,EXP,653,CIB,45-54,not_inst,51.37665198,North,direct,0,39.0
27186,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,446500,2.99,-0.7548,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,,EXP,753,CIB,35-44,to_inst,91.49590164,south,direct,0,
27187,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,436500,3.625,0.0547,10615.83,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,5940.0,CIB,615,CIB,45-54,to_inst,75.51903114,North,direct,0,30.0
27188,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,106500,,,,360.0,neg_amm,not_int,not_lpsm,138000.0,sb,sr,home,1U,4980.0,CIB,669,CIB,65-74,to_inst,77.17391304,central,direct,1,24.0
27189,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,136500,,,,360.0,neg_amm,not_int,not_lpsm,138000.0,sb,pr,home,1U,2940.0,CRIF,555,CIB,25-34,to_inst,98.91304348,North,direct,1,36.0
27190,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,4.25,-0.0243,4372.63,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,6900.0,CIB,548,EXP,45-54,to_inst,59.30420712,North,direct,0,35.0
27191,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,3.99,0.3874,1582.0,324.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,9300.0,CRIF,698,CIB,35-44,to_inst,81.25,North,direct,0,13.0
27192,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,126500,4.25,1.0951,2485.0,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3780.0,CIB,553,EXP,65-74,to_inst,91.66666667,central,direct,0,46.0
27193,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,726500,,,,360.0,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1U,9000.0,CRIF,756,CIB,45-54,not_inst,55.54281346,south,direct,1,20.0
27194,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4380.0,EQUI,844,EXP,65-74,to_inst,,North,direct,1,
27195,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,3.625,0.0785,,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3780.0,EXP,725,CIB,45-54,to_inst,71.70138889,south,direct,0,20.0
27196,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,4.875,1.4167,3116.07,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,6300.0,CIB,639,CIB,35-44,to_inst,72.65100671,south,direct,0,19.0
27197,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,706500,4.99,1.3187,8803.13,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,14160.0,EXP,769,EXP,25-34,not_inst,75.31982942,North,direct,0,33.0
27198,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,476500,4.18,0.0516,1584.11,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6480.0,CIB,849,CIB,35-44,not_inst,83.89084507,North,direct,0,36.0
27199,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,276500,3.25,0.4162,0.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,,CIB,770,EXP,35-44,not_inst,96.00694444,south,direct,0,
27200,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4560.0,EQUI,506,EXP,55-64,to_inst,,south,direct,1,
27201,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,586500,3.5,-0.1257,16547.19,360.0,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1U,6180.0,CIB,885,EXP,55-64,to_inst,44.83944954,North,direct,0,44.0
27202,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,276500,4.5,1.4703,1367.75,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7320.0,EXP,644,CIB,45-54,to_inst,77.23463687,south,direct,0,33.0
27203,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,276500,3.375,0.1745,8125.0,180.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,6360.0,CIB,564,EXP,55-64,to_inst,44.02866242,south,direct,0,39.0
27204,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,476500,4.25,-0.1894,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,7140.0,CIB,861,EXP,35-44,not_inst,85.39426523,North,direct,0,32.0
27205,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,136500,3.99,0.366,2159.46,360.0,not_neg,int_only,not_lpsm,138000.0,sb,pr,home,1U,1380.0,CIB,552,CIB,45-54,to_inst,98.91304348,central,direct,0,43.0
27206,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,166500,3.625,-0.1427,0.0,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,,EXP,640,CIB,45-54,to_inst,88.56382979,south,direct,0,
27207,2019,ncf,Male,nopre,type2,p3,l1,nopc,b/c,86500,4.49,1.2227,1723.44,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,2880.0,CRIF,666,CIB,55-64,to_inst,80.09259259,central,direct,0,30.0
27208,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,616500,3.99,-0.0546,152.62,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,12600.0,CIB,504,CIB,35-44,not_inst,93.69300912,south,direct,0,35.0
27209,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,4.5,0.916,1536.63,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,5160.0,EXP,743,CIB,>74,not_inst,60.21039604,North,direct,0,48.0
27210,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,lpsm,208000.0,sb,sr,home,1U,7680.0,CIB,577,EXP,55-64,to_inst,104.0865385,North,direct,1,57.0
27211,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,496500,,,,360.0,neg_amm,not_int,not_lpsm,528000.0,sb,pr,home,1U,9900.0,EXP,558,CIB,35-44,to_inst,94.03409091,south,direct,1,32.0
27212,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,666500,4.125,0.0854,5804.17,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,6660.0,CRIF,591,EXP,25-34,not_inst,78.59669811,south,direct,0,45.0
27213,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,76500,,,,360.0,neg_amm,not_int,not_lpsm,88000.0,sb,sr,home,1U,4260.0,CRIF,688,CIB,45-54,not_inst,86.93181818,central,direct,1,48.0
27214,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,,,,324.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8880.0,EQUI,780,EXP,45-54,to_inst,,North,direct,1,
27215,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,326500,2.75,-0.9408,3135.32,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,,EXP,702,CIB,>74,to_inst,66.9057377,North,direct,0,
27216,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,66500,3.99,0.7785,1938.02,360.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1U,660.0,CIB,871,CIB,55-64,to_inst,67.85714286,North,direct,0,39.0
27217,2019,ncf,Joint,nopre,type3,p1,l1,nopc,nob/c,1056500,3.375,-0.047,1499.0,360.0,not_neg,not_int,not_lpsm,1168000.0,sb,pr,home,1U,14820.0,CIB,612,EXP,45-54,not_inst,90.45376712,North,direct,0,36.0
27218,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,4.5,0.818,6250.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,4740.0,EXP,859,EXP,55-64,to_inst,70.32871972,North-East,direct,0,43.0
27219,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3180.0,EQUI,504,EXP,25-34,to_inst,,North,direct,1,
27220,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5040.0,EQUI,598,EXP,55-64,to_inst,,south,direct,1,
27221,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,326500,3.625,-0.0549,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4740.0,EXP,513,CIB,25-34,not_inst,88.72282609,North,direct,0,24.0
27222,2019,ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,766500,4.375,-0.0734,734.4,360.0,not_neg,not_int,not_lpsm,1408000.0,sb,pr,home,1U,16740.0,CIB,597,EXP,45-54,not_inst,54.43892045,North,direct,0,23.0
27223,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,216500,3.875,0.3415,5254.19,300.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4860.0,CIB,818,CIB,35-44,to_inst,68.08176101,south,direct,0,47.0
27224,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,3.5,-0.2369,2318.64,360.0,not_neg,not_int,not_lpsm,988000.0,sb,pr,home,1U,10800.0,CIB,757,EXP,35-44,not_inst,58.35020243,North,direct,0,36.0
27225,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,196500,3.625,0.4956,6709.35,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3300.0,CIB,646,CIB,45-54,to_inst,86.18421053,south,direct,0,43.0
27226,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,116500,,,,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,1080.0,CIB,701,CIB,55-64,to_inst,69.3452381,central,direct,1,50.0
27227,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,506500,3.25,-0.7226,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,,EXP,523,EXP,45-54,to_inst,99.70472441,North,direct,0,
27228,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,306500,4.25,0.6856,1602.43,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,5400.0,EXP,890,CIB,25-34,not_inst,96.3836478,North,direct,0,20.0
27229,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,76500,4.75,1.0956,2306.47,180.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,7140.0,CIB,841,CIB,55-64,to_inst,30.84677419,south,direct,0,32.0
27230,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,76500,4.99,1.1776,2368.75,360.0,neg_amm,not_int,not_lpsm,758000.0,sb,pr,home,1U,2160.0,CRIF,505,CIB,65-74,to_inst,10.09234828,North,direct,0,36.0
27231,2019,cf,Female,nopre,type3,p4,l1,nopc,nob/c,606500,3.75,-0.488,0.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,,CRIF,753,CIB,55-64,not_inst,96.57643312,North-East,direct,0,
27232,2019,ncf,Joint,nopre,type1,p4,l2,nopc,nob/c,1546500,,,,180.0,neg_amm,not_int,not_lpsm,2208000.0,sb,sr,home,1U,21120.0,EXP,878,EXP,55-64,to_inst,70.04076087,North,direct,1,51.0
27233,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,206500,4.625,1.4003,2473.63,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4980.0,CRIF,834,CIB,45-54,to_inst,86.76470588,central,direct,0,50.0
27234,2019,cf,Female,nopre,type3,p4,l1,nopc,nob/c,596500,3.75,-0.5345,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,,CIB,579,CIB,35-44,not_inst,98.10855263,south,direct,0,
27235,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,3.99,0.5807,5405.03,324.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,6480.0,CIB,562,EXP,45-54,to_inst,65.93959732,south,direct,0,37.0
27236,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,3.99,0.4689,4550.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3780.0,CRIF,602,EXP,65-74,to_inst,73.02631579,south,direct,0,20.0
27237,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,616500,3.75,-0.089,875.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,,CRIF,698,EXP,25-34,not_inst,98.16878981,North,direct,0,
27238,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,3.5,0.058,2641.25,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4920.0,CIB,844,CIB,25-34,to_inst,90.07177033,south,direct,0,39.0
27239,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,276500,2.99,0.4875,9740.69,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4800.0,CIB,806,EXP,45-54,to_inst,92.7852349,south,direct,0,60.0
27240,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,296500,4.5,0.9265,7855.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,8760.0,CIB,586,EXP,>74,to_inst,90.39634146,south,direct,0,37.0
27241,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2640.0,EXP,750,CIB,55-64,to_inst,78.36134454,North,direct,1,44.0
27242,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,446500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5640.0,EQUI,878,EXP,45-54,not_inst,,south,direct,1,
27243,2019,cf,Female,nopre,type3,p4,l1,nopc,nob/c,146500,,,,360.0,not_neg,int_only,not_lpsm,158000.0,sb,pr,home,1U,,CIB,623,CIB,>74,to_inst,92.72151899,North,direct,1,
27244,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,166500,4.875,1.4143,3037.5,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5400.0,CIB,582,EXP,55-64,to_inst,59.89208633,south,direct,0,35.0
27245,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,4.75,0.3202,0.0,348.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,8100.0,CIB,618,EXP,35-44,to_inst,73.86731392,North,direct,0,42.0
27246,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,476500,3.99,0.202,0.0,360.0,not_neg,not_int,not_lpsm,1128000.0,sb,pr,home,1U,8880.0,EXP,876,CIB,45-54,not_inst,42.2429078,south,direct,0,29.0
27247,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,4.375,0.7802,1168.75,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5340.0,EXP,509,EXP,25-34,to_inst,63.48920863,south,direct,0,20.0
27248,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,586500,3.625,0.0382,0.0,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,11580.0,CIB,798,EXP,35-44,not_inst,75.38560411,south,direct,0,21.0
27249,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,176500,4.75,1.1686,1646.0,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2880.0,CIB,863,CIB,<25,to_inst,99.15730337,North,direct,0,42.0
27250,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4560.0,EQUI,538,EXP,45-54,to_inst,,south,direct,1,
27251,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,4.375,1.0549,5007.5,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,6360.0,EXP,555,EXP,45-54,to_inst,64.53488372,North,direct,0,24.0
